system:index,Map,NDVI,aspect,current_date,elevation,is_landslide,max_water_accumulation,prev_day_water_accumulation,prev_end,prev_start,slope,soil_temperature,today_end,today_expected_rain,today_rain_probability,today_start,volumetric_soil_moisture,water_accumulation,.geo
71,10,0.44807523488998413,84.4923095703125,2019-05-20,210.3829803466797,0,1.0,0.0,2019-05-20,2019-05-19,0.7854301929473877,304.5865173339844,2019-05-21,0.0,0.0,2019-05-20,0.3332977294921875,1.0,"{""type"":""Point"",""coordinates"":[96.08421803500514,24.015411105744597]}"
72,70,-0.08742494881153107,147.9202423095703,2021-08-20,5384.3525390625,0,12.0,108.2199935913086,2021-08-20,2021-08-19,20.961650848388672,275.4882507324219,2021-08-21,8.179999351501465,12.5,2021-08-20,0.3868846893310547,7.0,"{""type"":""Point"",""coordinates"":[89.97615599477199,28.179642359810725]}"
73,10,0.0528767965734005,269.4022521972656,2022-07-13,58.318511962890625,0,1.0,9.09000015258789,2022-07-13,2022-07-12,11.329126358032227,303.59759521484375,2022-07-14,34.23999786376953,25.0,2022-07-13,0.34346961975097656,1.0,"{""type"":""Point"",""coordinates"":[91.44108992397612,24.121697040862966]}"
74,10,0.30786368250846863,111.54731750488281,2022-10-27,925.7826538085938,0,1.0,0.0,2022-10-27,2022-10-26,19.024250030517578,292.0999755859375,2022-10-28,0.0,0.0,2022-10-27,0.3962167203426361,1.0,"{""type"":""Point"",""coordinates"":[93.10336272981121,23.650200454090687]}"
75,10,0.23070894181728363,75.90519714355469,2021-04-16,394.6745910644531,0,1.0,0.07999999821186066,2021-04-16,2021-04-15,3.255537986755371,303.27117919921875,2021-04-17,2.2200000286102295,2.0833332538604736,2021-04-16,0.28084754943847656,1.0,"{""type"":""Point"",""coordinates"":[94.64947547331329,23.38605744458035]}"
76,80,-0.12725768983364105,328.51641845703125,2023-12-21,63.857398986816406,0,3.0,0.0,2023-12-21,2023-12-20,0.08884754031896591,291.830810546875,2023-12-22,0.0,0.0,2023-12-21,0.18646304309368134,3.0,"{""type"":""Point"",""coordinates"":[92.65339394400702,26.58580092533583]}"
77,10,7.535637123510242E-4,294.6803283691406,2021-04-29,4030.6025390625,0,2.0,24.76999855041504,2021-04-29,2021-04-28,21.908063888549805,275.39910888671875,2021-04-30,0.0,0.0,2021-04-29,0.4211355745792389,1.0,"{""type"":""Point"",""coordinates"":[93.7917600035797,28.66640521318671]}"
78,10,0.5528863072395325,10.329108238220215,2020-04-04,24.393394470214844,0,244.0,0.0,2020-04-04,2020-04-03,3.923823356628418,298.1205139160156,2020-04-05,0.0,0.0,2020-04-04,0.15521176159381866,244.0,"{""type"":""Point"",""coordinates"":[93.1109898950602,24.678329537151768]}"
79,10,0.38874372839927673,203.13037109375,2022-04-20,18.065521240234375,0,203.0,0.0,2022-04-20,2022-04-19,1.151669979095459,302.2578430175781,2022-04-21,133.1199951171875,41.66666793823242,2022-04-20,0.3740876615047455,203.0,"{""type"":""Point"",""coordinates"":[91.32282999272223,23.72553496584194]}"
80,10,0.07541529089212418,204.8083038330078,2023-07-29,95.09969329833984,0,1.0,34.47999954223633,2023-07-29,2023-07-28,4.844317436218262,301.2122497558594,2023-07-30,10.769999504089355,18.75,2023-07-29,0.4899209439754486,1.0,"{""type"":""Point"",""coordinates"":[94.15715343125805,26.594456532254807]}"
81,10,0.05427251756191254,255.4198760986328,2021-03-28,3135.470947265625,0,1.0,0.0,2021-03-28,2021-03-27,14.045498847961426,289.11553955078125,2021-03-29,0.0,0.0,2021-03-28,0.3629824221134186,1.0,"{""type"":""Point"",""coordinates"":[95.17216661245713,26.06056649221256]}"
82,10,0.7433589696884155,183.03363037109375,2022-03-06,562.614501953125,0,2.0,0.0,2022-03-06,2022-03-05,36.38978576660156,291.36834716796875,2022-03-07,0.0,0.0,2022-03-06,0.17998695373535156,2.0,"{""type"":""Point"",""coordinates"":[92.65196674265644,23.73065579938978]}"
83,10,0.817980170249939,281.1038818359375,2021-01-13,370.9100646972656,0,1.0,0.0,2021-01-13,2021-01-12,3.739629030227661,291.9315490722656,2021-01-14,0.0,0.0,2021-01-13,0.26189103722572327,1.0,"{""type"":""Point"",""coordinates"":[95.48068943011013,25.18416689237215]}"
84,20,0.08693363517522812,199.76351928710938,2022-06-02,132.5160369873047,0,8.0,282.0480041503906,2022-06-02,2022-06-01,1.4856059551239014,299.6087951660156,2022-06-03,44.90999984741211,37.5,2022-06-02,0.38571295142173767,8.0,"{""type"":""Point"",""coordinates"":[97.3343683770258,24.548388063529114]}"
85,10,0.07539929449558258,275.6807861328125,2023-12-27,3481.441650390625,0,6.0,3.8399999141693115,2023-12-27,2023-12-26,17.641069412231445,273.29071044921875,2023-12-28,0.17999999225139618,0.0,2023-12-27,0.3652076721191406,6.0,"{""type"":""Point"",""coordinates"":[93.28630236779289,28.39822539274214]}"
86,10,0.6594200134277344,144.8524169921875,2023-01-23,1423.5755615234375,0,3.0,0.6100000143051147,2023-01-23,2023-01-22,32.41556167602539,282.98162841796875,2023-01-24,0.5299999713897705,0.0,2023-01-23,0.35951995849609375,1.0,"{""type"":""Point"",""coordinates"":[88.58747266446065,27.087908830176072]}"
87,10,0.1829441487789154,137.8109893798828,2022-07-21,214.18853759765625,0,7.0,26.489999771118164,2022-07-21,2022-07-20,16.397520065307617,301.13800048828125,2022-07-22,19.779998779296875,22.91666603088379,2022-07-21,0.46659597754478455,3.0,"{""type"":""Point"",""coordinates"":[92.5037668244773,26.062383639904603]}"
