system:index,Map,NDVI,aspect,current_date,elevation,is_landslide,max_water_accumulation,prev_day_water_accumulation,prev_end,prev_start,slope,soil_temperature,today_end,today_expected_rain,today_rain_probability,today_start,volumetric_soil_moisture,water_accumulation,.geo
76,10,0.1689009666442871,198.13308715820312,2022-01-25,2841.593017578125,0,1.0,0.5799999833106995,2022-01-25,2022-01-24,33.08518981933594,273.41912841796875,2022-01-26,0.0,0.0,2022-01-25,0.3513577878475189,1.0,"{""type"":""Point"",""coordinates"":[89.78026943742248,27.767071269995487]}"
77,10,0.5507361888885498,347.62481689453125,2021-03-24,189.87228393554688,0,24.0,0.0,2021-03-24,2021-03-23,1.4119751453399658,301.4534606933594,2021-03-25,0.0,0.0,2021-03-24,0.1831175535917282,23.0,"{""type"":""Point"",""coordinates"":[94.39935803542294,24.400022733925336]}"
78,10,0.13486655056476593,208.5575408935547,2023-02-17,1085.6214599609375,0,1.0,4.649999618530273,2023-02-17,2023-02-16,36.74650955200195,290.777587890625,2023-02-18,3.869999885559082,4.166666507720947,2023-02-17,0.4257272183895111,1.0,"{""type"":""Point"",""coordinates"":[93.52997764425899,27.103111396028865]}"
79,80,-0.2827768325805664,-0.0,2022-01-27,0.0,0,0.0,0.0,2022-01-27,2022-01-26,0.0,0.0,2022-01-28,0.0,0.0,2022-01-27,0.0,0.0,"{""type"":""Point"",""coordinates"":[91.84453576454722,21.71202867579945]}"
80,60,0.15449252724647522,12.557389259338379,2023-09-26,3557.95654296875,0,1.0,0.0,2023-09-26,2023-09-25,0.5479381680488586,286.73193359375,2023-09-27,0.0,0.0,2023-09-26,0.375683456659317,1.0,"{""type"":""Point"",""coordinates"":[91.49422631800746,29.259446408743226]}"
81,40,-0.04166119918227196,314.2281188964844,2022-06-26,43.13555908203125,0,1.0,7.169999599456787,2022-06-26,2022-06-25,3.3116912841796875,302.59283447265625,2022-06-27,9.970000267028809,18.75,2022-06-26,0.45558929443359375,1.0,"{""type"":""Point"",""coordinates"":[91.21158933760792,26.314077839909583]}"
82,30,0.10466110706329346,147.41294860839844,2020-01-31,5174.11474609375,0,1.0,0.0,2020-01-31,2020-01-30,11.008987426757812,270.75421142578125,2020-02-01,0.0,0.0,2020-01-31,0.331432968378067,1.0,"{""type"":""Point"",""coordinates"":[91.73683745292979,28.847052944335026]}"
83,60,-0.010166817344725132,192.30076599121094,2019-06-13,5658.23046875,0,1.0,0.8999999761581421,2019-06-13,2019-06-12,8.598015785217285,276.18695068359375,2019-06-14,0.0,0.0,2019-06-13,0.3235626220703125,1.0,"{""type"":""Point"",""coordinates"":[92.59344820139425,28.128781912278228]}"
84,80,0.007691557053476572,197.42481994628906,2020-02-20,129.40350341796875,0,64202.0,68696.140625,2020-02-20,2020-02-19,0.7160142660140991,291.8622131347656,2020-02-21,0.44999998807907104,0.0,2020-02-20,0.33501625061035156,64202.0,"{""type"":""Point"",""coordinates"":[95.61998502632007,27.875967205944722]}"
85,10,0.058973297476768494,70.584228515625,2023-06-02,696.6776733398438,0,2.0,51.130001068115234,2023-06-02,2023-06-01,36.86294174194336,299.4412841796875,2023-06-03,7.529999732971191,8.333333015441895,2023-06-02,0.29704728722572327,2.0,"{""type"":""Point"",""coordinates"":[93.36777356103906,24.558868816042242]}"
